Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCF30,3107.462429632669,OUT027
FDK03,4062.381919396015,OUT035
FDT45,1279.330873629478,OUT017
NCC54,5147.90782537276,OUT027
FDP08,3193.1603199034034,OUT018
FDU44,2622.264249488341,OUT046
DRG39,1336.691154580201,OUT035
FDU32,1772.445585785022,OUT049
FDY27,2817.02548668756,OUT049
NCP54,2308.0708260517385,OUT013
NCZ41,2356.2852809358897,OUT049
DRL49,1954.905062113643,OUT013
FDI05,1110.4084185983854,OUT018
FDY56,3648.7669850435036,OUT045
DRC13,1772.6311793852587,OUT013
NCV29,2822.1826788030407,OUT017
FDR24,1567.045203056984,OUT049
FDZ34,3111.0356142037353,OUT018
FDP37,2464.1440106370137,OUT035
FDX08,4153.989888009424,OUT027
FDS57,2359.4430237362108,OUT045
NCG18,2216.338121716001,OUT049
FDK25,2976.278349606525,OUT018
FDH53,1464.17947169503,OUT049
DRI59,3388.621848534901,OUT018
FDA52,2707.894993613813,OUT046
FDT20,-1299.2610495847653,OUT010
FDE36,1420.103567356439,OUT019
FDI24,3379.0143202362465,OUT017
FDB28,2633.87990153377,OUT018
FDV11,2226.393777503718,OUT017
FDP01,1973.4564588586054,OUT046
FDD34,3980.2272400984525,OUT027
FDJ50,2566.2765702665456,OUT027
FDZ44,1741.0694544794137,OUT013
DRO59,1527.4009296226066,OUT035
DRB48,463.78415083887705,OUT045
FDR21,2468.930235698411,OUT018
NCE42,1910.8090051542536,OUT010
FDO23,1451.6577071884494,OUT046
NCE30,2693.887085293405,OUT018
FDQ22,621.4584192001691,OUT035
FDY01,2158.8120814477197,OUT045
FDS08,2839.219752151457,OUT017
FDG28,2983.8660093130384,OUT018
FDQ51,289.014185861658,OUT018
FDB05,3378.2755396276925,OUT017
FDO56,1793.1797364068625,OUT049
FDE02,1204.4729654144392,OUT018
FDN45,3745.9409593816613,OUT017
FDS09,616.5025908660764,OUT013
NCA54,2488.766051099865,OUT018
FDP09,1809.2275981668072,OUT010
FDC53,1505.0424964904803,OUT045
NCM55,2873.2754335676677,OUT017
FDL09,1840.1907820064216,OUT018
FDA11,-267.90415133693807,OUT019
FDA50,1453.8429975245433,OUT045
FDC23,3411.677489686121,OUT017
FDE22,2112.9493460018252,OUT049
FDD23,3368.9341446487592,OUT046
NCA29,2758.747001180555,OUT049
FDK38,2462.6938100718485,OUT046
DRC13,1706.371178231246,OUT046
NCP43,2817.0989182307753,OUT049
FDX28,2125.3399524217216,OUT049
FDF08,1565.2965149081244,OUT049
FDZ33,1893.9347243262928,OUT046
FDD10,2242.705816174163,OUT049
FDO58,2717.2545327317794,OUT017
FDI50,3808.617113656412,OUT017
FDO58,2585.1190499712716,OUT045
FDX08,2807.2902997039996,OUT013
NCK17,-1336.0184892841753,OUT010
FDF39,4098.715830089983,OUT035
FDU45,461.0322675440252,OUT010
NCJ18,1975.3910252774003,OUT018
DRC27,1528.5594811920844,OUT019
DRC25,1593.4636940332484,OUT035
FDU59,3289.490625013751,OUT035
FDU28,2950.068686900907,OUT035
NCP30,477.75261818681474,OUT046
FDB39,377.25235420481386,OUT018
FDE41,1446.9914405126335,OUT013
DRH11,-553.1656387209175,OUT010
FDA58,3067.8808181534564,OUT045
FDU50,2200.477677484974,OUT046
FDM34,2383.17669086929,OUT013
FDM44,2962.7844719776645,OUT027
FDR39,3277.0374747164733,OUT045
FDM25,2659.1572153960533,OUT045
FDQ49,2088.4111669853696,OUT049
DRH25,362.9819858373869,OUT018
FDM09,3495.8709359219615,OUT027
FDL44,1425.3649792544254,OUT019
NCR42,170.72559676563185,OUT018
DRL59,632.5918534704651,OUT046
FDX43,2059.3543403023195,OUT013
DRK47,1907.6155672191153,OUT010
FDU48,978.2381657905607,OUT018
FDY12,497.155118574516,OUT045
NCN43,1455.062502172642,OUT018
NCM55,2502.2524937166045,OUT018
FDQ21,3682.5999637595473,OUT027
FDX13,4009.29885593729,OUT035
NCK30,5250.982939591942,OUT027
FDG20,2220.2472427168245,OUT049
DRG27,597.9303207812634,OUT017
FDY14,3733.246994442102,OUT018
FDP59,1735.0996935040216,OUT035
FDU60,3339.0866255634405,OUT017
NCC18,831.8910067978541,OUT019
DRJ39,3749.6848728756822,OUT017
FDS07,1690.5047708106404,OUT049
FDM08,5024.51741646168,OUT027
FDP51,1655.8972732354905,OUT045
FDU16,1518.5649328872555,OUT035
FDH12,1637.400979776634,OUT013
DRE48,1650.1009938387565,OUT010
NCL42,5172.134935623431,OUT027
FDR21,2680.705892122534,OUT045
NCW29,1928.2012112121115,OUT035
FDO11,3932.668087800404,OUT013
NCM31,2485.3653590153594,OUT049
FDV35,1334.4577585389522,OUT019
FDF58,1343.021130998291,OUT017
NCE43,2731.323981615424,OUT049
FDA02,2058.273923169378,OUT035
DRL37,-1268.15583156733,OUT010
FDR24,1242.1576316055362,OUT018
FDW59,1494.5709391811683,OUT049
FDS22,640.5501209011022,OUT049
FDW24,695.8965413058155,OUT017
FDU24,2169.539650462457,OUT035
FDA21,4717.165505164616,OUT027
FDH58,3595.679374429626,OUT027
FDW36,1328.1495448337357,OUT018
FDI45,4080.277700770482,OUT027
FDU01,2549.9158327158602,OUT018
FDF35,2965.6176517547146,OUT027
FDU43,1394.1436604775251,OUT019
FDE24,122.78722410076739,OUT019
FDK50,2690.698762388995,OUT049
FDG31,625.65395791697,OUT045
FDC60,1423.4430812538326,OUT045
FDL36,1514.7771204444525,OUT013
FDP21,3460.79870796849,OUT013
FDW16,2023.0340069660747,OUT045
FDX02,3756.832348766648,OUT017
FDQ58,3285.5461308121553,OUT027
FDT51,1080.745157279807,OUT046
FDD59,1442.3327833979915,OUT049
NCM42,1350.289702085799,OUT018
FDA57,825.9099806567733,OUT018
FDZ48,1763.9550760525635,OUT035
FDE46,1909.5517850440542,OUT045
NCZ30,491.15047168793535,OUT019
FDB56,3450.7435812305725,OUT017
FDA25,2954.8478758854285,OUT027
FDD20,2350.276803044058,OUT013
FDL25,925.773493266161,OUT013
NCO18,3388.615753649731,OUT049
FDJ45,564.8910212607024,OUT017
FDR12,2840.502628940192,OUT035
NCF19,-1230.1710186631194,OUT010
FDK25,3202.727478709117,OUT046
NCR17,2198.7454394866395,OUT046
FDC52,1946.0936029334748,OUT046
NCA54,2839.655917699311,OUT017
FDR45,1960.0774942700782,OUT010
NCM19,2260.547669960914,OUT049
FDF39,5350.794367080338,OUT027
FDX23,1617.8734083224604,OUT049
FDD58,2937.2420678842846,OUT027
FDX28,2075.4332852755397,OUT013
NCD31,2631.990073080639,OUT013
FDU57,2282.366167568268,OUT018
FDI27,533.6889093271327,OUT046
NCM42,1587.4716334719724,OUT046
FDD32,2795.9590751434757,OUT027
FDI34,3743.2403269667248,OUT013
NCM29,2435.192516268728,OUT049
FDG46,2001.7088762326048,OUT018
DRC01,-594.6376593727655,OUT010
FDB15,5331.7596900069275,OUT027
NCA17,3829.6997638349644,OUT027
FDF10,2438.9378279280822,OUT046
FDR26,3544.9531597517494,OUT027
FDI02,2295.937879722013,OUT049
NCM54,514.7031542146922,OUT010
FDF14,2547.956724284436,OUT013
FDJ33,510.7275524761444,OUT010
FDM20,3950.137721596407,OUT035
FDC03,4834.76704634009,OUT027
NCX05,1651.2523967324369,OUT046
NCM41,2836.7153753798525,OUT027
NCU29,706.8785107521928,OUT010
FDQ59,1488.1890703646309,OUT017
FDH46,-220.307986407444,OUT010
FDH09,609.7557602663026,OUT013
NCD06,469.9435810382041,OUT045
FDC15,2093.463111898076,OUT035
DRD37,2516.1515594767016,OUT027
FDT28,3890.5002468665957,OUT027
FDR28,4019.6042434366123,OUT027
FDT38,1529.0753322722048,OUT017
FDV34,2759.5357456167444,OUT027
FDY52,816.8873644792066,OUT035
FDB34,1481.0894209787984,OUT013
DRL23,1376.6160252928878,OUT018
DRB24,2557.2218547390044,OUT046
FDJ50,1191.2747664543722,OUT046
FDQ49,2122.210701222698,OUT035
FDP20,1868.7887095030574,OUT035
FDV19,3994.3160861676038,OUT027
NCR54,2766.2215478334197,OUT045
FDO09,2104.913067732258,OUT010
FDS57,2178.5765718356206,OUT018
FDN10,1756.6594764336555,OUT049
FDV23,2383.85786485537,OUT049
FDY28,3595.3554570576985,OUT049
DRG51,2678.3488945787353,OUT013
FDD45,-350.0719365426204,OUT019
NCL18,4183.741820527139,OUT027
NCM29,2382.7293831243414,OUT013
FDF17,4834.841520909333,OUT027
FDE22,2141.3401521014753,OUT017
FDQ22,579.5201266814526,OUT017
FDS01,2780.35110217326,OUT013
FDW35,1915.8348659031399,OUT027
FDJ33,2322.42959724564,OUT046
NCF54,2814.801054262328,OUT035
FDE09,1660.8265421680894,OUT013
NCE06,1946.1407063438323,OUT045
DRH49,919.1024598327917,OUT049
FDY43,1405.9160760240532,OUT045
NCT05,3973.55765929972,OUT017
FDZ34,3308.206815425171,OUT045
FDL38,1584.7782855400992,OUT017
FDZ31,3458.522672456674,OUT017
FDR14,754.1240384647249,OUT035
NCN54,886.344080341599,OUT049
NCC42,3796.227076292834,OUT027
FDK08,1629.1783451102374,OUT017
FDP59,1651.953645593398,OUT013
FDV22,2730.762972393535,OUT035
FDD33,3823.1938144975034,OUT035
DRE60,5073.651264848844,OUT027
FDK52,3650.649117316413,OUT046
FDA02,2037.4035498804974,OUT017
FDM56,1704.3230656319115,OUT049
FDE57,2577.394224902252,OUT035
FDM32,796.5746648381025,OUT045
NCQ30,2513.593576833853,OUT027
FDQ27,2964.989255954704,OUT027
FDT60,3129.4711413405953,OUT027
FDU43,3297.4167795772314,OUT049
NCO55,1722.020895814648,OUT035
FDG02,2783.26666434983,OUT045
FDJ28,2849.2834251227323,OUT013
FDP40,1598.4916910970032,OUT045
FDJ38,3342.313703915112,OUT045
NCC54,3883.46153952183,OUT017
NCZ41,2250.856821357599,OUT046
FDK38,865.1150351924732,OUT019
FDU52,1987.8627063912618,OUT013
FDC40,1354.4635112615379,OUT046
NCR30,843.411413341466,OUT017
NCN18,2195.5924703813716,OUT017
FDB50,1501.8591014657493,OUT035
FDG04,2856.0701543949026,OUT013
FDR26,2292.9521364922093,OUT035
NCT17,3103.819238090796,OUT018
FDX35,5067.3828589096065,OUT027
FDS12,2315.821662256177,OUT046
NCZ29,3105.244590829617,OUT027
FDB38,752.034030999926,OUT010
FDP12,517.6458461427476,OUT013
FDP22,548.7679734135563,OUT046
FDS26,3694.3753856761523,OUT018
FDR52,2850.6758369104477,OUT046
DRJ13,2616.77853586148,OUT046
FDU48,2603.555330481769,OUT027
FDE29,1363.0965594000959,OUT035
NCT29,1787.3918289265862,OUT049
DRK37,3090.338951922732,OUT018
FDK55,1455.9965537668347,OUT046
FDR07,942.592723424789,OUT046
FDO21,4497.8294692603085,OUT027
FDK46,3440.865995089655,OUT049
FDB12,1512.1347256440247,OUT045
FDT31,4219.452819354308,OUT027
FDJ33,2272.2305546807443,OUT045
FDC26,2989.6559204881464,OUT027
NCQ02,3296.4392195759533,OUT045
FDP08,1624.7918399299379,OUT010
FDB11,5061.103117982728,OUT027
FDV55,2505.906601421717,OUT013
FDW20,2371.8428660088216,OUT049
NCJ18,465.0760207229655,OUT019
FDC41,1105.8802027820147,OUT018
FDE14,3521.8148201577765,OUT027
FDG35,2723.1622263080026,OUT013
FDF45,1367.6204278878442,OUT035
FDS19,2744.0495483518816,OUT027
FDS58,1377.8062960729214,OUT019
FDA26,3738.5589619268617,OUT017
FDM32,938.3499924339217,OUT049
FDL45,2341.0607085704833,OUT046
FDZ55,3249.065489034589,OUT049
FDY37,2558.7003885204026,OUT049
FDO46,3399.9728647543902,OUT046
FDQ60,1115.8152529866088,OUT046
FDA19,1508.202032055974,OUT018
FDL15,1977.215064425166,OUT046
FDM10,2732.914647070127,OUT018
NCL05,560.5234360664293,OUT017
DRK49,-1279.3076870303585,OUT010
NCE18,5200.159789999085,OUT027
FDG40,568.9364411730933,OUT049
DRI59,3574.929879623316,OUT045
FDK28,4051.53201268135,OUT035
NCD06,-1256.9207872907443,OUT019
FDO11,2134.9320373536916,OUT019
FDK27,1705.0441405178203,OUT046
FDT43,1987.2984543029097,OUT027
FDD38,1331.5631403267191,OUT018
FDA16,3683.999418934936,OUT049
FDL14,3953.5685625894753,OUT027
NCM17,1177.7466757211473,OUT049
FDD20,2215.137986791193,OUT045
FDA40,1390.3139317832845,OUT045
FDL43,1326.5801878265859,OUT045
FDV15,2069.7958660840345,OUT045
FDE52,2589.907249898715,OUT046
NCL17,658.8440760672636,OUT010
NCJ31,3675.9042808538793,OUT045
FDR60,715.4587696882643,OUT045
NCA18,1787.5712587364037,OUT035
FDS21,2100.0840100781597,OUT027
FDW09,1539.958317762364,OUT035
FDL26,3249.358435128496,OUT035
FDS47,1169.9674194493916,OUT018
FDC39,3414.465169308513,OUT046
FDT51,1230.8829475011726,OUT035
FDK40,4042.016197642422,OUT035
NCG19,3064.6207115930574,OUT045
FDZ07,646.8427721840567,OUT046
FDF08,2848.060326712569,OUT027
FDO04,1200.2189312119087,OUT013
FDK41,1163.2340995457687,OUT018
FDP15,3950.859833631263,OUT049
NCD43,736.0555582605577,OUT018
NCP18,2524.486231557555,OUT013
FDZ51,1487.95316152202,OUT046
DRH13,1208.767904775905,OUT035
FDF38,453.4266766998452,OUT045
NCI43,1069.7879908886225,OUT045
FDM38,2564.539107745564,OUT027
FDS03,1314.803178390154,OUT013
DRJ47,3396.618894822275,OUT017
FDT50,-289.0397708260597,OUT010
FDV02,2667.262443509448,OUT046
NCG18,2236.142123512128,OUT017
FDW52,3200.1918734207843,OUT046
FDS40,620.1783583340475,OUT035
FDN31,2927.8719572139785,OUT017
FDA37,2259.9968413756337,OUT045
FDA15,3867.4092536328712,OUT046
FDL39,2770.262555040395,OUT046
FDJ53,1669.065226048647,OUT045
FDX22,3624.038910274805,OUT013
NCZ42,3689.232124010918,OUT045
FDD56,4110.827606753684,OUT027
FDD40,3551.400842651737,OUT017
FDS50,3659.4863724654733,OUT013
NCN14,2770.1989538330095,OUT013
FDT15,2253.891974453327,OUT013
NCS18,3537.4023818043893,OUT027
NCO26,410.76470186610663,OUT010
FDF58,989.8280410516293,OUT018
NCB19,1448.1386067339681,OUT013
FDH26,2563.955695002793,OUT017
DRB24,3934.615833930942,OUT027
FDA49,1202.0626508243336,OUT018
FDB32,1477.4759227377726,OUT045
FDI36,2973.3176214425125,OUT017
NCA17,611.4129395656576,OUT010
FDH22,2321.5114458652038,OUT013
NCM26,2261.563253866185,OUT018
FDT15,3601.384798807329,OUT027
FDB16,1183.9662090530203,OUT018
NCP54,3658.7581067996193,OUT027
FDJ36,1596.2656595057806,OUT013
FDO28,1618.4464001463432,OUT045
FDU09,1816.051579391969,OUT013
FDF29,2470.2744158651203,OUT017
FDY08,1892.9439810358308,OUT013
DRJ59,241.79079628236855,OUT018
FDT23,2776.9316665305487,OUT027
FDU15,229.4986025016201,OUT018
FDT47,2130.914189036135,OUT013
FDI53,970.3011504355215,OUT019
FDR59,3720.5434463196543,OUT018
FDD53,647.7461073269783,OUT035
FDY51,3712.8542263649047,OUT017
FDT04,527.3912094237394,OUT049
FDU51,3380.638668364191,OUT049
FDG14,3242.832514785031,OUT035
NCU06,3061.5484429450566,OUT045
DRG25,3381.655071156752,OUT046
DRH49,990.8960299474584,OUT035
FDN15,1995.683756907908,OUT035
FDL43,1121.001433777506,OUT018
NCT18,3423.0090173983676,OUT049
NCB31,3371.2173835699637,OUT013
FDK57,2946.913974580463,OUT035
FDY04,860.3514448048752,OUT019
NCP54,2256.5553255885948,OUT046
FDF41,3850.4402607927627,OUT013
FDM01,2077.997188055194,OUT045
FDW03,2130.8973209623573,OUT045
FDF28,2273.166336590496,OUT045
FDY37,2571.552432274575,OUT017
FDQ03,3270.4512438339857,OUT017
FDP51,3092.0267261333875,OUT027
FDJ40,2310.560248886455,OUT017
FDC32,1591.8089103550435,OUT049
DRI49,2769.0051691247045,OUT027
NCW54,1221.581239087292,OUT017
FDF09,597.947292905637,OUT017
FDP45,3639.4280279344493,OUT018
DRJ23,2556.9033143480456,OUT018
FDS59,1761.4227273602987,OUT017
FDY08,1839.874216598666,OUT046
FDX16,2564.773480735252,OUT049
FDY16,3065.6880841874927,OUT018
FDK32,3253.914721362896,OUT035
FDQ22,528.2528335371974,OUT013
NCC31,2287.7692869946213,OUT018
FDG58,2616.3925948472674,OUT049
DRF48,2223.7348577728326,OUT013
DRH36,1443.3905710011716,OUT049
NCR30,892.3293928129881,OUT035
FDB03,2023.8107174241327,OUT019
FDZ28,3141.3650869787703,OUT027
FDR35,3560.9546037637297,OUT017
DRD15,4570.385418107804,OUT027
FDJ33,557.6628626110517,OUT019
FDA56,503.0245178962223,OUT010
FDP56,1141.8070797903872,OUT046
NCT30,545.5709577032774,OUT046
FDK15,1652.4088274866176,OUT017
FDH44,2245.0040104293175,OUT018
FDV01,2563.2788562233122,OUT013
DRG03,2656.2303057028744,OUT017
FDG50,2872.552362283514,OUT027
FDR16,1752.5391653257907,OUT010
FDZ60,1015.8368484368775,OUT046
DRG03,2512.49740580024,OUT045
FDS56,3737.328251276379,OUT018
FDU33,492.8861117061857,OUT045
DRD27,1667.5855609305331,OUT035
FDW22,3654.50229226301,OUT046
DRA24,2611.0205994447156,OUT045
FDF38,592.8661965367062,OUT049
FDX48,2032.0788136968677,OUT013
FDS58,2922.6925516262318,OUT018
FDC32,1490.181317217231,OUT046
NCQ29,2704.606522025261,OUT045
DRK39,1147.5213168063358,OUT018
NCS38,1678.1762778757989,OUT017
DRO47,1665.021160639517,OUT013
DRG27,1897.589356060781,OUT027
FDC57,4241.486524211079,OUT027
FDS55,2469.2319543706894,OUT046
NCJ06,1446.769557699525,OUT018
FDO01,628.7541770419473,OUT019
NCM55,2709.402479135593,OUT045
FDC52,2046.9300721780487,OUT049
FDQ15,1306.5527121831815,OUT045
NCT30,1929.105900493823,OUT027
NCR42,1803.9093186176879,OUT027
FDD28,1350.4142524624428,OUT035
FDQ34,1652.012606456015,OUT049
FDZ12,3806.6909432460766,OUT027
DRE13,-279.40077605375893,OUT019
NCN07,37.95650705806304,OUT019
FDM28,2329.4104167440564,OUT035
FDI10,3349.5834046582027,OUT017
FDQ25,2723.2436184564176,OUT013
FDA38,1454.5271825909217,OUT010
DRI13,3716.6765908225557,OUT049
FDY20,2861.936607080957,OUT027
NCZ53,2926.8835804779164,OUT035
NCM31,2448.4848382634696,OUT013
DRB01,2334.5561673813686,OUT017
DRF37,3321.2368810832486,OUT046
NCF42,2779.877582270025,OUT049
FDF16,2257.0307200341276,OUT018
FDB41,615.9948031570675,OUT013
FDR34,3747.843635981533,OUT013
FDR15,2333.951563249784,OUT018
NCV42,-128.00002473544862,OUT019
FDW51,3713.9259123079555,OUT035
FDU36,1608.2469480520735,OUT017
FDX60,1473.1783033846482,OUT049
FDY03,1809.3361831149728,OUT035
FDW55,3764.2214392746296,OUT045
FDT01,1708.1902729405251,OUT010
FDG58,2566.344066623155,OUT013
FDK21,3971.6159917959844,OUT017
NCS41,922.736685486479,OUT019
FDS10,2686.218586212983,OUT045
NCT53,1996.5432136835207,OUT046
FDJ28,2563.5983041545796,OUT018
FDX44,1399.0658417115962,OUT045
FDT20,245.36652237028454,OUT018
FDO44,2252.297955096828,OUT017
NCX17,3792.6883778013594,OUT049
FDY01,2325.646216633728,OUT017
FDJ12,4948.859328228396,OUT027
DRK35,260.1765329836767,OUT018
FDD47,1456.3103713974854,OUT019
NCM53,1717.395373497013,OUT035
FDO45,1500.8629248313257,OUT013
NCM42,-189.22994091296266,OUT010
FDE04,2744.5436527239094,OUT046
NCI30,4643.389385834902,OUT027
FDZ19,2729.109216143205,OUT013
FDW57,3292.0338539964296,OUT013
FDA25,1596.0322872394877,OUT013
FDT22,1212.8703812330382,OUT046
FDP51,1735.933112244788,OUT013
FDD48,3638.3580064720522,OUT027
FDY39,3491.849384615609,OUT035
FDO48,1296.797678095084,OUT010
FDD23,4747.134123808502,OUT027
DRN35,1883.922331890365,OUT027
FDT01,3688.7267538339715,OUT035
FDC20,-1176.1003920965654,OUT010
DRJ35,800.5922511865017,OUT035
FDB32,1513.6989342350093,OUT046
FDL24,3268.8294459806466,OUT046
NCV42,1779.4274764478969,OUT035
FDZ46,1595.281247362914,OUT046
FDC15,1987.8739274578784,OUT013
FDD08,-1257.5476248667853,OUT019
FDY50,2101.894951222466,OUT049
FDD36,1739.05251028348,OUT013
FDG57,1952.8409255949741,OUT027
FDL21,286.25371461994166,OUT018
FDN16,2957.3453976049186,OUT027
FDJ09,1848.9845300108627,OUT027
FDS01,948.2084444770549,OUT010
FDV33,4048.731557957563,OUT017
DRE12,1733.726318126085,OUT017
FDR07,991.7708217862505,OUT013
FDP48,1594.3341637874219,OUT010
NCB55,740.8952771081831,OUT035
FDQ08,1302.1770445798659,OUT013
FDR34,3881.3493843754527,OUT035
FDO33,2193.3381862868023,OUT046
FDP13,442.93659683561907,OUT045
FDX12,3909.656092550766,OUT049
NCT06,2694.2992466969686,OUT049
FDR16,1948.8785779182858,OUT019
FDE36,3209.06924863803,OUT046
FDZ36,3455.161322999709,OUT049
FDV13,1980.554918856485,OUT045
NCZ17,567.7478779858359,OUT035
FDU56,3214.832252644123,OUT045
FDM09,2253.173554176057,OUT035
FDV02,2769.2294587718948,OUT017
FDS34,1968.3361651869182,OUT018
FDA11,1609.084620773551,OUT049
FDP09,3688.3188520332137,OUT017
FDB29,3041.1296921715343,OUT027
FDT19,3343.552293960149,OUT017
DRH15,629.6802688367774,OUT017
FDY38,3733.8634890305498,OUT046
FDF14,3900.960971551955,OUT027
FDN48,-285.33149686825743,OUT010
FDQ12,3189.132500077172,OUT013
NCJ43,2594.865147197057,OUT045
FDE17,737.2475434807145,OUT019
FDB05,3413.9952888829994,OUT035
FDH10,2802.8917661531377,OUT045
NCR06,587.3304558261585,OUT017
FDU32,1425.7724237149996,OUT018
FDD56,2800.2260381557285,OUT049
FDO36,2496.6135411219584,OUT018
FDH16,-313.19980461769694,OUT010
FDX10,194.84469801660225,OUT018
FDZ37,1531.2207945212463,OUT017
FDU31,1283.6535587324693,OUT010
DRC49,2563.927586302661,OUT049
FDL15,1913.089570835844,OUT045
FDN32,1745.2459191259363,OUT019
DRH59,2153.424006105256,OUT027
NCU29,2580.3034200566076,OUT049
FDR37,1727.4451620679279,OUT019
FDS14,2295.877477225652,OUT018
FDU02,5062.542305980454,OUT027
FDJ08,2974.4013972629664,OUT035
NCZ06,3810.575441125991,OUT045
FDO31,1523.5044205177953,OUT049
FDH31,1223.4110020091541,OUT018
FDS58,3265.80858766456,OUT017
NCA53,1924.809918859733,OUT027
FDF50,3431.5727043727575,OUT046
NCW42,3140.181832166572,OUT049
NCQ17,2462.0270267569645,OUT045
FDK51,3715.0283923890383,OUT018
NCW41,727.3103817675462,OUT010
NCR29,1278.5772602692587,OUT017
FDB08,734.066038910192,OUT019
FDA40,2801.484499346803,OUT027
FDL14,2349.21762424217,OUT018
FDB47,2948.0604307746903,OUT046
FDO03,3834.157302296841,OUT035
DRK13,1706.5335751838654,OUT019
FDX13,2047.481034536317,OUT010
FDF52,2753.8986130508742,OUT046
FDT11,2873.221855284904,OUT013
FDB08,2617.258186698785,OUT013
FDQ28,2880.397955163068,OUT018
FDD29,3837.9084560613514,OUT045
NCQ29,4143.916817448431,OUT027
NCO02,1266.5810823653042,OUT013
FDR56,1644.1991757343199,OUT010
NCM54,2387.3495628882297,OUT049
FDP51,1826.0415568070434,OUT035
FDT38,1451.5072699133468,OUT013
FDZ20,3640.4407867643167,OUT018
FDJ53,1749.8387279389262,OUT013
FDX13,3946.054556052213,OUT049
FDP58,3161.4789851997907,OUT035
NCK31,-1166.6307951444983,OUT019
FDA35,2052.863257067859,OUT018
FDV37,2645.1518995938013,OUT018
NCO07,4377.562985592045,OUT027
FDA20,3305.097108415863,OUT045
FDZ59,2807.6452011803285,OUT035
NCY17,1102.9682902393251,OUT017
FDQ28,3261.214021783899,OUT035
FDV35,3213.841077238802,OUT017
FDQ36,417.34310310944034,OUT013
FDD34,2357.862470060759,OUT018
FDK51,3924.830901839023,OUT045
FDV31,2241.0059561956896,OUT035
FDR04,1641.9262878625836,OUT035
FDR14,701.70617616201,OUT049
DRC36,935.039283618506,OUT010
FDE39,521.9943100011412,OUT019
FDP57,1653.9183513983266,OUT049
FDE57,2428.8000392191047,OUT046
NCN18,2087.122154968478,OUT046
NCQ05,2195.3383530978963,OUT018
FDW47,1857.7384250692967,OUT035
FDV46,2550.9336293708984,OUT035
NCP29,584.2134517783333,OUT045
FDE09,1379.8682412237986,OUT018
NCU06,4491.450935440895,OUT027
FDT19,1443.5920686143372,OUT010
DRF15,2078.0409389092733,OUT017
DRI51,3288.7047662346777,OUT013
NCX54,1594.6064831361055,OUT013
DRE01,3255.0705430832213,OUT013
NCB07,3360.6611044822525,OUT045
FDU50,2338.2323387740057,OUT035
FDG40,616.6519887245838,OUT035
FDW10,2432.5875271620116,OUT018
FDX51,2908.5027272280404,OUT013
NCP17,1118.1678330174784,OUT045
FDP21,3553.246515820967,OUT035
FDL04,2099.694992146197,OUT045
FDV23,2308.246532290499,OUT013
FDF24,1415.6306418752536,OUT046
FDH56,3058.000809567448,OUT027
FDB51,1330.8484651757458,OUT049
FDI58,2885.398941310165,OUT027
FDR20,574.0310955869043,OUT013
FDC51,2052.733325904039,OUT018
FDB16,2811.0390314547467,OUT027
FDE40,1316.0592184134248,OUT049
NCM17,1226.2691600197088,OUT035
FDU56,3497.278355224482,OUT035
FDS32,682.4479128417722,OUT019
FDX02,3744.8422005114303,OUT049
FDT39,3948.4857533400213,OUT027
FDE35,724.1579149071813,OUT017
NCI42,1205.917626441457,OUT019
DRL23,1623.076892398522,OUT046
FDA10,1675.3350133757103,OUT046
FDA11,1554.303239305129,OUT013
NCM06,2516.161757774865,OUT046
NCT05,4036.40293642775,OUT035
NCQ02,1534.4501863010753,OUT010
NCY06,2424.7222269742183,OUT049
FDY56,3832.8238506333314,OUT035
FDL02,1728.1607018342042,OUT035
NCI06,2864.577587662381,OUT035
FDQ14,1888.6465667506823,OUT045
FDQ12,3236.6830347789355,OUT017
FDP36,1009.7998115728049,OUT046
FDK21,5263.86097553272,OUT027
FDO40,2445.87309064012,OUT045
NCK54,612.9567970755484,OUT019
FDY09,1316.4061496410188,OUT018
NCW30,4012.385326703105,OUT049
NCC55,1821.1525662235917,OUT027
FDE58,1928.3652834133254,OUT018
FDR39,3373.3875573621917,OUT013
FDU28,2890.0826656297772,OUT049
FDH08,3237.3840450720572,OUT017
FDG35,2630.641250023033,OUT045
FDG22,577.8329282689908,OUT049
FDC34,2693.887537020045,OUT035
FDP15,3603.3783960772007,OUT018
FDK34,1956.8540626171111,OUT010
FDU45,2417.0328018427517,OUT035
FDQ04,1872.3212976671834,OUT027
FDX22,3332.3168342963827,OUT018
FDB45,1688.3495478668528,OUT017
NCH43,3824.883860732141,OUT027
DRE60,3662.0895602389633,OUT046
FDD17,5139.197479585569,OUT027
NCM54,2411.7758518249493,OUT017
NCH55,1772.4790070758313,OUT013
NCT06,2693.885922023314,OUT017
FDA48,4999.423813823687,OUT027
FDY58,5094.185136555239,OUT027
FDO25,3491.251269882336,OUT045
FDN50,1451.4236418089529,OUT045
FDH35,2748.3746964324714,OUT035
FDK09,3059.8356630150524,OUT045
FDO16,1453.7390694987253,OUT013
FDW11,1211.7878691336425,OUT045
FDU47,3227.16042783119,OUT027
NCQ42,526.5585152939118,OUT010
FDK55,2855.788325227562,OUT027
FDN08,2324.3479556576244,OUT049
FDT57,3722.6423576422517,OUT045
FDJ12,3300.232029005738,OUT018
DRL59,735.4737745032912,OUT017
NCN53,454.7961490541511,OUT046
FDO51,-1282.249491391181,OUT010
FDK56,2849.9004195747507,OUT017
